# Rooftop PV data for 2010 calendar year
# Derived from original 1MW trace files at:
# http://www.climatechange.gov.au/reducing-carbon/aemo-report-100-renewable-electricity-scenarios
#
# Copyright (C) 2012 Australian Energy Market Operator Limited

# Region (based off capital city)
# QLD,NSW,VIC,SA,Tas

0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.044040072,0.0304240919,0.0054013558,0,0
0.2067022595,0.2000907115,0.1163136144,0.0284605382,0.0707366598
0.3700839139,0.3714649659,0.2294088959,0.0598077788,0.1779487535
0.4843592088,0.4969011753,0.3644555895,0.202152415,0.260760818
0.5732719216,0.5737099621,0.4662966693,0.3112294697,0.3399970293
0.5795233276,0.5954148654,0.4479407499,0.2906254719,0.3578299834
0.5488499239,0.5487073566,0.4154397184,0.4587867766,0.4539860058
0.5136194156,0.5058907388,0.4149802575,0.4894948266,0.4561893377
0.4015481581,0.4354671411,0.325546244,0.3220945246,0.3152549222
0.2706232697,0.3021823395,0.1928843407,0.1648359379,0.2047706936
0.126887693,0.1303208447,0.082331275,0.1022281506,0.1129708127
0.0041031076,0.0045069849,0.0059003328,0.0569034142,0.0234984876
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.034135254,0.0279337688,0.004747839,0,0
0.1760740111,0.1695540207,0.1090584729,0.0589231067,0.0707742006
0.3064011732,0.2460457266,0.2162308229,0.1749871121,0.221571216
0.3067636641,0.275782071,0.2305633807,0.2805565032,0.3024877602
0.4505772361,0.3570865567,0.3171032436,0.3695948517,0.4038375176
0.5483691015,0.525134214,0.3652186576,0.4733125555,0.5075279058
0.5115901092,0.5561925441,0.2865801949,0.4459295284,0.4603305256
0.4191006769,0.5243438051,0.2648345357,0.3529038696,0.3913159498
0.3521062581,0.4374881111,0.2633190921,0.3754445119,0.2419644324
0.2613234421,0.3006550311,0.2629258934,0.3312955202,0.174247998
0.1203162741,0.1368151927,0.1540794918,0.2231130952,0.1253094711
0.0031784632,0.0054554725,0.0179891931,0.077163198,0.0255736426
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0395013506,0.025668674,0.0043009662,0,0
0.1392467402,0.1631645509,0.1249511891,0.0582953526,0.0652682099
0.2612713262,0.2824675237,0.2937904596,0.2155876814,0.1900715229
0.461656678,0.4290597839,0.278731124,0.3455234332,0.3852310583
0.5463679948,0.5264704179,0.2971505515,0.4459333119,0.4698857818
0.563840198,0.5839424702,0.4674244224,0.5428102463,0.4507387811
0.4948130817,0.574763331,0.5143365866,0.5142601764,0.2612445219
0.3865745718,0.5294608236,0.5364449867,0.5462888456,0.2603306771
0.3097317701,0.4440448357,0.4240584999,0.4522901352,0.3291609402
0.2239033532,0.3051727453,0.3256803885,0.3982458727,0.3192457129
0.1220407384,0.1288219725,0.1729977487,0.2648528469,0.1970035979
0.0047292513,0.0040056409,0.0199494844,0.0674150715,0.0179058372
0,0,0,0.0002925621,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.016785059,0.0196560473,0,0,0
0.0951002233,0.1672413485,0.1250948921,0.0670069332,0.0837153838
0.1479093085,0.3080735612,0.3159312617,0.2439300018,0.223597486
0.1688152695,0.3835469086,0.4462600559,0.3955026514,0.3029539216
0.1843797106,0.4287157955,0.4765504579,0.4669598597,0.3820448813
0.1485188143,0.4400525828,0.4876927105,0.4946997412,0.3212177183
0.1163751005,0.4089612299,0.4477973708,0.4759599851,0.2780333493
0.2073005212,0.3844125362,0.3842036628,0.4486913233,0.3720335214
0.1914817475,0.3317755848,0.27603576,0.420566727,0.3598920401
0.1679334047,0.2257606544,0.2155625308,0.3695908962,0.3049855713
0.1128233681,0.1194613603,0.1233981591,0.2437872601,0.1875489184
0.0043417894,0.005487601,0.0135843298,0.0430818336,0.0172065249
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0128584672,0.0048175346,0,0,0
0.0774559663,0.1293347446,0.0994788088,0.0616801551,0.0749645074
0.1476014322,0.2687899335,0.233709133,0.2252205138,0.1890730065
0.1742990373,0.3589275826,0.3151816405,0.3651824118,0.3451011809
0.2537561103,0.3844979983,0.3812056637,0.4511628194,0.4484507777
0.2640807644,0.4197114024,0.3745959709,0.5038340094,0.4789019
0.2699214902,0.4176794247,0.3243310054,0.4936515352,0.4738304944
0.2857573978,0.3860103241,0.2978998487,0.4790571371,0.4676045615
0.2458637682,0.3621652014,0.2956249013,0.4385243272,0.4076573278
0.191941688,0.2949714254,0.2353368497,0.3506963599,0.2744743368
0.1137793017,0.1379875051,0.1233503661,0.2283145702,0.1699012125
0.0035857826,0.0053920105,0.0125681045,0.0414421265,0.0160738977
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.041364493,0.0118919846,0,0,0
0.1723249701,0.1765116065,0.1042888922,0.0550261538,0.0552692701
0.365591954,0.3711643965,0.2531459847,0.2029990628,0.1818883202
0.4745144847,0.5052440406,0.3531014276,0.331743523,0.292686208
0.4345990807,0.5670793946,0.4358928602,0.4460222246,0.372327299
0.4027334372,0.6079131105,0.3800025759,0.4709886166,0.4079904005
0.391172102,0.5885687319,0.3630592235,0.4645803719,0.402523471
0.3296466372,0.5365423981,0.416129882,0.4798958739,0.3784468076
0.3313859152,0.4264289606,0.331366785,0.4789567019,0.3364438643
0.2650215273,0.2965719652,0.2237876274,0.3798801688,0.2793272805
0.125781837,0.1314333796,0.1301232032,0.2460045726,0.164501646
0.0032049923,0.0044919136,0.0148417397,0.0450228291,0.0143505905
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0445392778,0.0112920994,0,0,0
0.2034639363,0.1673087702,0.0853933167,0.0542410053,0.0781616776
0.3546103186,0.3379953536,0.2226279583,0.2124048843,0.2048343142
0.4637123993,0.4735101173,0.2877727521,0.3314504724,0.3046698072
0.5114300135,0.5320491452,0.3585652221,0.452244733,0.3908869784
0.5510212997,0.5653349912,0.3940000965,0.5306348909,0.4244206603
0.4837689787,0.5573040088,0.3818085038,0.5450614385,0.4569644801
0.4044366624,0.5092685519,0.3925501051,0.5404525998,0.4265320697
0.2937919877,0.4389016741,0.2993269967,0.47761063,0.3597477242
0.2430959157,0.3047987917,0.224573539,0.3652928217,0.290819925
0.128359431,0.1283689781,0.1448306526,0.2489376576,0.1672211938
0.0035460532,0.0039511501,0.0167481949,0.0468343767,0.0144863901
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0401281689,0.0099091591,0,0,0
0.1906739515,0.1681239463,0.1038932632,0.0559260287,0.0879774977
0.2795349054,0.3033486895,0.2763753334,0.248488795,0.2613467359
0.3321833594,0.3327402811,0.4048500827,0.4264126036,0.3991031609
0.3704976282,0.2754709526,0.448084939,0.5522747123,0.4933180525
0.4511658599,0.2815249955,0.4757439711,0.6093077807,0.5319409164
0.3916495334,0.3014220487,0.469573812,0.6113096048,0.5451609076
0.3737116784,0.2981008025,0.4577349155,0.5855232215,0.5287552073
0.3577758225,0.3043956373,0.4126322434,0.5325952683,0.4613786286
0.2404180165,0.2503394662,0.3206159491,0.40000366,0.3346369918
0.1147107837,0.1168375697,0.1638979589,0.2461005363,0.1793900413
0.0025613881,0.0030464683,0.0160954557,0.0443984973,0.0154404118
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0419391955,0.0093277422,0,0,0
0.1954850319,0.1667608349,0.1195912431,0.0453760031,0.0680381162
0.3686041444,0.338482747,0.3029668802,0.2340581199,0.2355640106
0.4988411746,0.4472527951,0.4383675662,0.4035651527,0.3535985103
0.5882509515,0.468200924,0.5263355492,0.498784219,0.4595986546
0.6076275258,0.4585764344,0.5528112587,0.5660793874,0.5381556221
0.5793798305,0.3982086113,0.531707808,0.5252741643,0.4830489355
0.5331892827,0.3791349898,0.4620835937,0.4360722647,0.4187415841
0.447792785,0.3932932464,0.4186847831,0.4163376157,0.3384956293
0.2998447466,0.2870379829,0.3056923781,0.2470001533,0.2049987454
0.1203243057,0.1184524806,0.1568467883,0.1649566665,0.1189541919
0.0019133183,0.0026662143,0.0147505927,0.0327618974,0.009974591
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0398611643,0.0089077095,0,0,0
0.1773417475,0.1649051322,0.111818965,0.0451185692,0.0779801718
0.3137530808,0.3120369191,0.2589564811,0.1912273398,0.2156170742
0.3990906805,0.4291028971,0.3616771143,0.2888143714,0.2895540618
0.4647254462,0.456544151,0.4224973695,0.3775949249,0.3192426722
0.5575945033,0.3834652686,0.5170912463,0.4485188294,0.4001561757
0.5640038633,0.3882804947,0.5402781484,0.3955946597,0.335319744
0.5168614869,0.4123985148,0.4877986652,0.3433492872,0.2925631769
0.4232130119,0.3885008001,0.3941447716,0.2935012882,0.2702178365
0.2937482603,0.2785740337,0.2822956728,0.240479091,0.2096587221
0.1023658007,0.1156403372,0.1447639044,0.174956328,0.1430147162
0.0012583502,0.0020850023,0.0120047788,0.0313801745,0.0117357595
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0345797739,0.0096409246,0,0,0
0.1529541963,0.1475772901,0.1105057102,0.0437385489,0.0655509942
0.2645708678,0.2894543102,0.2581504802,0.2040603391,0.1872967749
0.4071382993,0.3992826195,0.370361834,0.3033136657,0.3043547448
0.4454297228,0.4174453597,0.4087906572,0.3973374849,0.4375529392
0.5532549645,0.3947031402,0.410818053,0.4821809457,0.4988535145
0.5606215074,0.4032265611,0.4090945883,0.5234709748,0.4886447435
0.5011128555,0.3726955271,0.4241604043,0.5216026057,0.4783344602
0.3839583371,0.3777865553,0.3500595238,0.451313816,0.3915905477
0.2334377022,0.2652055745,0.2551594476,0.3609077264,0.2704290476
0.0832721691,0.1050338755,0.1249670661,0.2107308503,0.1181351466
0.0006021489,0.0013374055,0.0073312215,0.0329902842,0.0095445436
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0333563538,0.0103710514,0,0,0
0.1681736374,0.1491576492,0.1062668749,0.0375980739,0.0531129286
0.2900607054,0.3175433325,0.2782896461,0.1786669256,0.1773593271
0.3421007244,0.4106629787,0.4187622239,0.2151816413,0.2125071484
0.4230782602,0.443074024,0.4757055746,0.2935191739,0.2911646927
0.4362826732,0.4562217192,0.5078615243,0.3986078864,0.3395551934
0.3475321978,0.419613251,0.5021701054,0.3765112915,0.2921009918
0.1910013713,0.4238851282,0.458964897,0.3740836498,0.3044887691
0.1469345275,0.280765622,0.3937527069,0.4371172031,0.282126354
0.1391915009,0.1983060997,0.2741156149,0.3678914095,0.2352454397
0.0748889562,0.0598583992,0.1159408289,0.1812388568,0.10691027
0.0017058542,0.0003222162,0.006789913,0.0234357018,0.0062430075
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0253391478,0.0087498876,0,0,0
0.1571057967,0.1569675618,0.0923249723,0.0381825756,0.0713215251
0.2466710288,0.2926729714,0.2223159266,0.1857460566,0.2236922153
0.2708253079,0.3887263036,0.3655292312,0.33351868,0.2910250548
0.2597810264,0.4190533908,0.4704611419,0.479245625,0.4124206881
0.2335483592,0.4377316549,0.5210880383,0.5591383548,0.4150441032
0.2053292205,0.4201351961,0.4994186859,0.5654757446,0.3598859587
0.2463240656,0.3705845085,0.5028260848,0.5558071407,0.3859166173
0.2196876788,0.3106690683,0.443423095,0.4976390174,0.3693867164
0.1737528915,0.2170346626,0.3114252716,0.3837722032,0.2843451233
0.0766975911,0.0533177427,0.1068815416,0.2267220538,0.1332394075
0.0008315766,0,0.0022957949,0.0383075004,0.0114406955
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0377335159,0.0107498667,0,0,0
0.1631176839,0.1587986502,0.108789536,0.0374607323,0.0718524766
0.3212906066,0.3193829824,0.2843577388,0.2235641936,0.2413897417
0.4491542229,0.4306739303,0.4272204533,0.3865443168,0.3896751459
0.5387389092,0.5078889291,0.5125219102,0.5021128534,0.4913523624
0.4881131579,0.5114468393,0.5418496475,0.5591796295,0.5463093534
0.4267913377,0.5049352154,0.4213140469,0.5031147974,0.5247506165
0.4158828787,0.4396220623,0.4240249638,0.496656851,0.4802297467
0.3667147655,0.3868513375,0.4019619266,0.479855803,0.4028043842
0.2429085127,0.2677920614,0.234374995,0.3664734508,0.3018478116
0.0448002498,0.0711413868,0.0902664219,0.2133388969,0.1391401501
0,0.0003851799,0.0036629635,0.0350887771,0.0113487496
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0374898921,0.0082174241,0,0,0
0.1799296933,0.1608372019,0.0795716902,0.0131999144,0.0323380118
0.3217555445,0.3383471391,0.2004076091,0.1006093732,0.1274356162
0.4342699654,0.4620525518,0.304930282,0.2257624165,0.2048605109
0.4909647171,0.5190586145,0.3309141285,0.2424148755,0.2744048687
0.526956974,0.5463774085,0.3511605452,0.2631659145,0.3336864248
0.4586050437,0.5350502529,0.285122103,0.2136488012,0.2464700356
0.3924575079,0.4972008275,0.236309235,0.1969089774,0.1894152013
0.3341369907,0.4066951872,0.1944062647,0.1412159617,0.1276124441
0.2227803632,0.2491991064,0.1434329905,0.0815306484,0.0857369759
0.0406332306,0.044589427,0.0499686975,0.0506230351,0.0364279571
0,0,0,0.0027690352,9.87055252679105E-06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0327031206,0.0074883828,0,0,0
0.1464395159,0.1176133018,0.0706196051,0.0125040742,0.0335011932
0.2954343516,0.2342272026,0.1787256199,0.0872461657,0.1154390823
0.4453620793,0.3912202959,0.2451938752,0.2448344342,0.2861578432
0.381169424,0.4280239966,0.3218904835,0.3349725821,0.3828745223
0.3737339882,0.392832302,0.3678375528,0.3561478909,0.4653691854
0.2986159185,0.3506045923,0.3397804616,0.4041151383,0.4367965087
0.2620671642,0.2197153259,0.3251130287,0.3022432745,0.3121239455
0.2338833643,0.2296675982,0.2731782238,0.2796587779,0.3677992415
0.1989939293,0.1364488833,0.168529021,0.1941172583,0.2594020967
0.0425380996,0.0155893584,0.0402246903,0.1118726776,0.1104344081
0,0,0,0.0166660281,0.009528194
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0352636698,0.0086896667,0,0,0
0.1756374514,0.1038335853,0.0815799202,0.0158327774,0.0336848042
0.3392191807,0.1949859237,0.1875031714,0.2009047146,0.210344515
0.4414230474,0.2292087941,0.2074702825,0.3192020264,0.3337196385
0.5217773344,0.2531907478,0.2158818853,0.4210732023,0.4021686457
0.5368152624,0.2889638592,0.3742853974,0.5352936033,0.4686947664
0.4971427683,0.4330436282,0.4262227944,0.5713001239,0.4498806044
0.4525576393,0.4730323556,0.3727550489,0.5442894292,0.4318691851
0.3660927661,0.3615019918,0.269691602,0.4862009318,0.4371501646
0.243581914,0.2461972343,0.253198962,0.3545760119,0.3194688529
0.0444712059,0.0500961767,0.1268117144,0.2192726542,0.1219100014
0,0,0.0066808315,0.0389923341,0.0127578295
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0373961906,0.0091320052,0,0,0
0.2037561064,0.1678956909,0.1088519099,0.0133600431,0.0422597883
0.3774354645,0.3538925098,0.2953305287,0.2106802888,0.2397143207
0.5098131721,0.4789905404,0.4386199781,0.41029706,0.4078159116
0.5923866672,0.551532648,0.5375498964,0.5237831149,0.5106630926
0.6263492607,0.5784631173,0.5692731167,0.5827750129,0.5518761579
0.6042508813,0.5676037858,0.5637761101,0.5743222936,0.542143606
0.5317637708,0.5217814738,0.5274923022,0.4055446196,0.4109122712
0.423611734,0.4233576794,0.4525990296,0.2934589816,0.2987413943
0.268860254,0.2766206383,0.3166463748,0.2067762159,0.2213684253
0.0496323907,0.0531292371,0.1215190026,0.1269190855,0.0956416777
0,0,0.0048687796,0.0189218121,0.0060496663
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0373403267,0.0083989277,0,0,0
0.1972512602,0.1312797314,0.0789905109,0.0119980289,0.0382615128
0.3677834978,0.2748869368,0.1667114283,0.1459522362,0.1901080112
0.4768818304,0.4065160075,0.2984840575,0.2777701154,0.305265081
0.5629676141,0.4210511225,0.2992239582,0.3615445609,0.4223883088
0.5658964547,0.3948200963,0.234628379,0.4268224272,0.4700310333
0.5106613044,0.3419478567,0.2279533961,0.4370226152,0.5090945636
0.4034086233,0.346110575,0.1882660775,0.4493322854,0.4212775208
0.3546433373,0.3212876079,0.17016257,0.4146028735,0.3962893517
0.2465946398,0.1899392317,0.1276381285,0.320143434,0.2893517388
0.0452008995,0.030353001,0.0741490948,0.2000950421,0.1217930517
0,0,0.0039079942,0.0328990155,0.0089561464
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.035034592,0.0075712916,0,0,0
0.1815195843,0.1500676132,0.1056130017,0.0125513165,0.0215229035
0.3093737412,0.3150467411,0.2813022261,0.147838835,0.132246458
0.3362508962,0.4388640647,0.3791609328,0.2328398277,0.1926338902
0.4265095193,0.5450320317,0.3843368352,0.27577861,0.1915144479
0.4863178375,0.5878211305,0.3924274634,0.3705304121,0.2721348756
0.4488765096,0.576388485,0.379132743,0.277084783,0.2294311697
0.4296032746,0.5189500671,0.3106722481,0.1899997607,0.3033887405
0.3596023767,0.4153823466,0.2501042429,0.2348053644,0.289244379
0.2286162701,0.264878709,0.1725007014,0.2106531162,0.2312637711
0.0409039458,0.0502301029,0.0587591612,0.1367464251,0.1165733304
0,0,0,0.0204465691,0.0105396918
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0326258213,0.0076867647,0,0,0
0.1737446814,0.1633871496,0.1012121561,0.012525881,0.0345710489
0.3176583802,0.3434705787,0.2600759716,0.1788328844,0.1706751855
0.3985477473,0.4780790476,0.3118484423,0.2974722605,0.2391492199
0.469366436,0.563636453,0.3800286595,0.3871653294,0.2866387403
0.5001999353,0.5922807489,0.4279817393,0.3591258622,0.3754753503
0.4801055184,0.5783545698,0.4755302796,0.2868225221,0.3923834665
0.4388713329,0.5220230301,0.4566311399,0.2936472975,0.3596663272
0.3743127957,0.4184611192,0.3211573873,0.2676739742,0.2741344811
0.261069288,0.2678759946,0.2419949835,0.2355342072,0.1677336672
0.051116283,0.0507806372,0.1031149661,0.1661563851,0.0931009226
0,0,0.0034445089,0.0269457042,0.0111799679
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0353543728,0.0086982129,0,0,0
0.1932774249,0.1419687504,0.0850895475,0.0130260618,0.0308876019
0.3483897895,0.2587690165,0.2021309118,0.1683874559,0.2065176878
0.482192652,0.3157697283,0.2339999414,0.2609699273,0.3517944446
0.538086033,0.3350193189,0.2467036484,0.2853184024,0.4088593366
0.5573599819,0.4085053306,0.2653662532,0.3353304684,0.367595983
0.5144455949,0.3980216345,0.2743576582,0.4316016962,0.4369092482
0.4257352773,0.345283474,0.2595883209,0.4542407098,0.4683488292
0.3384793852,0.3005449548,0.2360462924,0.4081249777,0.3683416541
0.2479119934,0.2044865774,0.1821774096,0.3233401613,0.2620091388
0.0491983654,0.0376912825,0.0868912145,0.2073296411,0.1071208262
0,0,0.0034050918,0.034836451,0.0130624366
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0282136416,0.0072484012,0,0,0
0.1802914702,0.1097766346,0.0917203016,0.0142427891,0.0297080475
0.3419186758,0.2403335317,0.2303654042,0.2052007253,0.2139222395
0.4524314546,0.3185959369,0.3484405557,0.3949989278,0.3806134173
0.5263378302,0.3506013817,0.4961648727,0.5144612187,0.4842242797
0.5027446891,0.4381016335,0.5450153271,0.5835506337,0.534981608
0.4884806462,0.4385026476,0.5495289317,0.6043823304,0.5502224895
0.3857431273,0.3966331444,0.5208158612,0.5768039363,0.5150112815
0.3413368342,0.2974921724,0.4390021602,0.4990875882,0.4300959941
0.2477504699,0.2073198187,0.3017206976,0.3753169042,0.2988424388
0.0471806244,0.0406499649,0.1147137635,0.2067146478,0.110896757
0,0,0.0042408118,0.0303962023,0.0127107689
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0294772551,0.0069793411,0,0,0
0.1812516873,0.1336751137,0.0869124865,0.0131435572,0.0289179355
0.3439856413,0.2862321327,0.2332582586,0.1583425641,0.1632640846
0.4621665925,0.4536740647,0.3042397945,0.2640906403,0.2862750268
0.5022883183,0.5495405729,0.2873281961,0.3037430948,0.3055074008
0.5355876837,0.5744896691,0.2853106829,0.2958840436,0.3541622077
0.5455559152,0.5193414494,0.2768153532,0.3105799087,0.3755392048
0.4810198664,0.442090523,0.2518162048,0.3596240825,0.4557921766
0.4062548282,0.3782831217,0.2234336351,0.3717315066,0.37186488
0.2681961336,0.2497898492,0.1787239998,0.3154680398,0.2820634351
0.0513666177,0.0465112825,0.0621243078,0.1935423358,0.1315757984
0,0,0.0016471417,0.0296876357,0.0110508554
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0285478078,0.0073321203,0,0,0
0.1822486711,0.1547414217,0.0943787273,0.0132279296,0.0275234276
0.3516211521,0.3353434324,0.2567959128,0.1807335854,0.216544719
0.4708260374,0.4522884794,0.3854412588,0.369686172,0.3791552888
0.5345423321,0.5062515444,0.4814243732,0.4789419118,0.480008244
0.5586939341,0.4323423505,0.5375482763,0.5490363663,0.5245707479
0.5057936462,0.3878511971,0.4473754962,0.5586155416,0.5111589593
0.4989354115,0.3491469988,0.4277268972,0.5302365899,0.492203756
0.417521673,0.2941048805,0.3396401607,0.3674224255,0.3467366051
0.2659192768,0.1805243458,0.2119305857,0.2421973234,0.2275538935
0.0509311825,0.0283264048,0.0404607472,0.1387695745,0.114819366
0,0,0,0.0210546662,0.0124393521
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0231536544,0,0,0,0
0.1096168676,0.0742446972,0.0555527522,0.0123003146,0.0180526558
0.1902548828,0.1473264079,0.2050897044,0.0738354922,0.112730598
0.273035949,0.24840671,0.353393532,0.1869648648,0.1925517916
0.3115408334,0.3029984329,0.4176799957,0.2849952557,0.2578890018
0.272470349,0.3690591875,0.4867096325,0.5087400262,0.3065555037
0.1723627184,0.3862745072,0.4271172528,0.4117267132,0.3432517387
0.1737625293,0.29305885,0.3651732948,0.3100058461,0.2841746106
0.1999632489,0.1764610019,0.1862963573,0.233236065,0.1724041694
